PC1_NPC,PC1_DAN,Group
0.082584288,0.087468954,B
-0.058968835,-0.054104592,B
0.163056538,0.167863292,B
-0.055128575,-0.05034549,B
0.08388694,0.088632885,B
0.117692291,0.122434587,B
-0.079613238,-0.074893424,B
-0.056231905,-0.051521768,B
0.015301665,0.019985701,B
-0.109517748,-0.104838407,B
0.077666495,0.082321302,B
-0.065985517,-0.06133161,B
0.094310451,0.098946721,B
-0.026864981,-0.022230829,B
0.063529275,0.06815668,B
-0.016417932,-0.011819183,B
-0.06607369,-0.061493233,B
0.061257036,0.065835702,B
-0.04596424,-0.041396571,B
0.071205473,0.07573067,B
0.155192667,0.159708817,B
0.059936833,0.064427133,B
0.079056749,0.083511273,B
0.056498737,0.060934209,B
0.033033347,0.037426661,B
-0.056929766,-0.052539516,B
-0.058367846,-0.054009199,B
-0.080856071,-0.076497471,B
-0.056562087,-0.052207999,B
-0.027174194,-0.02282638,B
0.099592287,0.103936723,B
-0.074681816,-0.070340481,B
0.048703185,0.053041472,B
-0.058661568,-0.054382966,B
-0.062575114,-0.058298068,B
0.071201262,0.075463525,B
0.060960851,0.065208253,B
-0.034243454,-0.030024545,B
0.062796078,0.066993234,B
-0.077911298,-0.073729519,B
0.155573598,0.159740148,B
-0.068410157,-0.064306721,B
0.010763594,0.014798586,B
-0.077094854,-0.073070429,B
-0.027023488,-0.023045941,B
0.047284102,0.05122344,B
-0.052920063,-0.048996388,B
0.077060932,0.080961184,B
0.057655495,0.061543046,B
-0.074265672,-0.070379657,B
-0.033500609,-0.029633478,B
-0.053808385,-0.04994827,B
-0.061858771,-0.058002711,B
-0.059444171,-0.055626452,B
-0.015347619,-0.011590767,B
0.066747302,0.070499504,B
-0.052343981,-0.048593484,B
-0.077678223,-0.073974098,B
-0.056416479,-0.05272718,B
0.056744966,0.060398716,B
0.013339505,0.016989496,B
-0.016343206,-0.012695099,B
-0.076939594,-0.073331612,B
0.072074141,0.07564956,B
-0.091699073,-0.08815169,B
0.050775801,0.054323034,B
0.107461481,0.111002441,B
0.011829373,0.015362395,B
-0.051117752,-0.047586734,B
0.119382113,0.122904257,B
0.067004526,0.070510964,B
0.05593854,0.059435564,B
-0.060575833,-0.057091207,B
0.086141108,0.089619668,B
0.05743157,0.060897697,B
-0.036956245,-0.033493933,B
0.102658499,0.106067082,B
-0.090651334,-0.087249682,B
-0.071360723,-0.067996989,B
0.062361798,0.06572407,B
0.084616115,0.087975441,B
0.121796125,0.125121537,B
-0.058351454,-0.055080372,B
-0.015407984,-0.012199751,B
0.060632836,0.063782863,B
0.062924176,0.066071436,B
-0.069119664,-0.065978256,B
0.069933542,0.073071204,B
0.043795868,0.046924858,B
-0.059427694,-0.056299924,B
0.083246488,0.086365135,B
-0.050318357,-0.047209754,B
-0.015304114,-0.012207695,B
-0.127097139,-0.124001957,B
0.056338868,0.059421499,B
0.062801787,0.06587797,B
0.051129592,0.054200785,B
-0.124007626,-0.120976728,B
-0.06772371,-0.064696518,B
-0.006549927,-0.00355525,B
0.084897487,0.087882155,B
-0.060945609,-0.057977552,B
-0.059342918,-0.056377146,B
0.066047273,0.069012583,B
-0.128088348,-0.125123592,B
0.078524876,0.081475189,B
-0.039817691,-0.036867396,B
0.065894285,0.068830414,B
0.085709479,0.088638221,B
-0.027130388,-0.024225066,B
0.070861805,0.073754011,B
-0.080073205,-0.077182885,B
-0.123718267,-0.120843067,B
0.138770891,0.141644782,B
-0.057414702,-0.054542459,B
0.081510787,0.084380491,B
0.062715065,0.065579422,B
0.081717785,0.084569604,B
-0.044162407,-0.041310696,B
-0.062231126,-0.059395262,B
0.088602319,0.091438015,B
0.058826712,0.061638781,B
0.059879434,0.062680941,B
0.063581945,0.066383167,B
0.027828499,0.030617896,B
0.048430462,0.051197552,B
-0.039728287,-0.036985812,B
0.004509589,0.007232658,B
-0.007532883,-0.00482535,B
0.060135313,0.062835869,B
0.075681771,0.078382232,B
-0.0532225,-0.050532702,B
-0.038027175,-0.035339885,B
0.025596339,0.028259281,B
-0.032810733,-0.030178616,B
0.058915976,0.061539404,B
-0.021813055,-0.019213249,B
-0.059942704,-0.057353052,B
0.024983186,0.027572117,B
0.052540694,0.055092354,B
-0.018969642,-0.016463288,B
0.119584776,0.122058443,B
-0.078334515,-0.075879366,B
0.034138023,0.03658433,B
-0.041668726,-0.039227984,B
0.075048739,0.077484752,B
0.017584042,0.020017143,B
-0.0707864,-0.068369053,B
0.058011321,0.060422814,B
-0.128905782,-0.126526257,B
-0.076787039,-0.074428015,B
-0.039648458,-0.037298424,B
-0.060925216,-0.058582716,B
-0.046963096,-0.044630567,B
-0.007433362,-0.005102084,B
0.06305371,0.065384059,B
0.059961459,0.062279937,B
0.098079576,0.100392413,B
0.079974881,0.082265202,B
-0.083627386,-0.081345688,B
-0.059029989,-0.056760692,B
0.102039848,0.104307682,B
0.048494207,0.05075219,B
0.086412953,0.088670326,B
-0.014269364,-0.012035623,B
0.050117351,0.0523458,B
0.105825206,0.108051654,B
-0.067628467,-0.065417334,B
0.004143272,0.006353578,B
0.087091873,0.089293632,B
-0.07412857,-0.071966445,B
-0.061187415,-0.059048193,B
0.069116291,0.071253778,B
0.066222979,0.068356458,B
-0.102117173,-0.099991058,B
0.034451924,0.036562815,B
-0.081728897,-0.079652318,B
-0.039250253,-0.037176796,B
-0.062244989,-0.060203903,B
-0.029346209,-0.027319934,B
-0.075102896,-0.073080196,B
0.034686131,0.036702954,B
-0.062555118,-0.060549831,B
-0.057714353,-0.055720237,B
0.068065732,0.070055493,B
-0.003919628,-0.001944026,B
0.00363324,0.005558838,B
-0.000991712,0.000905574,B
0.057429644,0.059310574,B
-0.048703072,-0.04682341,B
-0.062022034,-0.060145379,B
-0.067485635,-0.065624521,B
-0.074496793,-0.072638383,B
0.074492188,0.076326981,B
0.058488488,0.060295355,B
0.060922069,0.062684722,B
-0.032523442,-0.030764732,B
0.091695416,0.093432902,B
0.081169598,0.082884985,B
0.08922514,0.090902814,B
-0.061488062,-0.059820561,B
-0.001782763,-0.000130576,B
0.009633808,0.011285027,B
-0.003328314,-0.001677743,B
0.068830474,0.070480719,B
-0.054900293,-0.053267662,B
0.068734824,0.070327202,B
-0.015938675,-0.014348073,B
0.009567866,0.011154666,B
-0.04640716,-0.044831167,B
-0.080850215,-0.079291797,B
0.063968163,0.065495269,B
-0.077823453,-0.076306232,B
0.072842588,0.074323404,B
0.149345987,0.150818426,B
0.044410544,0.045861162,B
-0.05742952,-0.055983068,B
-0.107071907,-0.105701413,B
-0.060629875,-0.059262041,B
0.061318593,0.062673019,B
0.061512029,0.062842172,B
0.012109294,0.01342755,B
-0.057203749,-0.055937623,B
-0.082463206,-0.081206052,B
-0.080502778,-0.079256086,B
-0.073922661,-0.072689259,B
0.032886122,0.034099515,B
-0.052783552,-0.051570729,B
0.079290741,0.080499779,B
-0.045744026,-0.044539846,B
-0.048994109,-0.047831029,B
-0.057945726,-0.056796272,B
-0.029459705,-0.028346291,B
0.069032389,0.0701294,B
-0.075091523,-0.074012701,B
-0.077582716,-0.076510098,B
-0.064797539,-0.063725045,B
0.094910816,0.095979749,B
0.080604248,0.081664772,B
-0.07434419,-0.073287991,B
0.065304295,0.066358204,B
-0.062640307,-0.061590656,B
-0.069143537,-0.068099266,B
-0.021290815,-0.020252129,B
0.000754714,0.001785217,B
-0.049292511,-0.048264424,B
-0.036565489,-0.035562501,B
0.085246457,0.086227927,B
0.059627795,0.060601999,B
-0.00042635,0.00054623,B
0.062629976,0.063601858,B
0.078763637,0.079719289,B
0.058896302,0.059847225,B
0.093775631,0.094708057,B
-0.057085574,-0.056153955,B
-0.004247451,-0.00331931,B
-0.076546716,-0.075619258,B
-0.014439251,-0.013515762,B
0.062644311,0.06353878,B
-0.050599794,-0.049714604,B
-0.000863888,0,B
-0.000863888,0,B
0.096189722,0.097033382,B
-0.045470817,-0.044659981,B
0.064753197,0.065548592,B
-0.064491968,-0.063698361,B
-0.089232793,-0.088444865,B
0.063404028,0.064174187,B
-0.013978636,-0.013216759,B
-0.082250384,-0.081495586,B
-0.060515214,-0.059766951,B
0.061896249,0.062635103,B
-0.065939933,-0.065204994,B
0.108369162,0.109059216,B
0.052395739,0.053065007,B
0.064692751,0.065360212,B
0.050250449,0.050915684,B
0.076607843,0.077271679,B
-0.035732224,-0.035078112,B
-0.002891537,-0.002244677,B
-0.067149203,-0.066543703,B
-0.080418401,-0.079828335,B
-0.095087123,-0.094527108,B
-0.060359872,-0.059825889,B
-0.067750106,-0.067231297,B
-0.078457341,-0.077939033,B
-0.068214755,-0.067697546,B
0.067029052,0.067505083,B
-0.063373989,-0.062907825,B
0.07119639,0.071648136,B
0.062548404,0.062984139,B
-0.091554021,-0.091129349,B
-0.055219095,-0.054801887,B
0.007618668,0.008026613,B
-0.036277652,-0.035873631,B
-0.103851647,-0.103458411,B
-0.031868519,-0.031483521,B
0.041125996,0.041474946,B
0.066782911,0.067103563,B
-0.047102998,-0.046783927,B
0.087959493,0.088272455,B
-0.078060173,-0.077753093,B
-0.097152265,-0.096846753,B
-0.073894877,-0.073613531,B
-0.057792384,-0.057563782,B
0.126843308,0.127056717,B
0.006658325,0.006859069,B
0.076644659,0.076820401,B
0.096806015,0.096980909,B
-0.046095074,-0.045928746,B
0.013241845,0.013384908,B
0.092622566,0.092753953,B
-0.066029861,-0.065899864,B
0.023674715,0.023789001,B
0.059512653,0.059622284,B
-0.055698454,-0.055596424,B
0.055428921,0.05552996,B
0.067255312,0.067340457,B
-0.042139634,-0.042065565,B
-0.064949494,-0.064877272,B
-0.080754221,-0.080703438,B
-0.063811694,-0.063795839,B
0.077667202,0.077675373,B
0,0,B
0.001049995,0.001011419,B
-0.079490557,-0.07954408,B
0.062927573,0.062859924,B
-0.084017433,-0.084102321,B
0.024125294,0.024006362,B
-0.085121883,-0.085285041,B
-0.045913272,-0.046104766,B
0.061702284,0.061510602,B
-0.038284918,-0.038477992,B
-0.062276585,-0.062484731,B
-0.075387909,-0.075616155,B
-0.062335351,-0.062564046,B
0.060707937,0.060472965,B
0.060111557,0.059862309,B
-0.045896622,-0.046165905,B
0.062881846,0.062610968,B
0.106124913,0.10583645,B
-0.094416647,-0.094708962,B
0.046017219,0.045722437,B
0.059438721,0.059118951,B
0.053089984,0.05276739,B
0.069404936,0.069075232,B
0.062477952,0.062126875,B
-0.066384421,-0.066738016,B
0.092712643,0.092356963,B
0.061510003,0.061147848,B
-0.029992908,-0.030362428,B
-0.062537395,-0.062912257,B
0.054045752,0.053653882,B
-0.052675853,-0.053082083,B
-0.034973917,-0.035412,B
0.064740263,0.064296725,B
-0.040034639,-0.040506321,B
-0.056661394,-0.057133719,B
-0.049758183,-0.050231309,B
0.062741336,0.062242917,B
-0.048207553,-0.048732551,B
-0.116489993,-0.11701751,B
-0.040333265,-0.040884535,B
-0.028858047,-0.029413948,B
-0.073077236,-0.0736561,B
-0.05865092,-0.059265197,B
0.07686899,0.076253344,B
-0.055573655,-0.056194093,B
-0.075042635,-0.075663771,B
-0.087250555,-0.087900024,B
-0.078565226,-0.079215154,B
-0.074784074,-0.075449232,B
-0.08405617,-0.084728538,B
0.050779743,0.050101928,B
-0.04882571,-0.049517716,B
0.15816267,0.15746619,B
0.062996321,0.062294042,B
-0.041605173,-0.042315453,B
-0.097750704,-0.098462424,B
-0.057032915,-0.057762443,B
0.026741902,0.026011712,B
0.091470899,0.090717735,B
0.068563294,0.067803936,B
-0.068871368,-0.069632162,B
0.121433483,0.12065107,B
0.061762049,0.060977611,B
0.096033559,0.0952273,B
0.065797673,0.064964292,B
-0.081224948,-0.082064101,B
-0.067955083,-0.068807242,B
0.05791141,0.057035129,B
0.029304606,0.02841147,B
-0.109259389,-0.110168173,B
0.098147686,0.097212728,B
0.063425301,0.062487054,B
0.078663662,0.077723259,B
0.047808905,0.046865261,B
-0.044286691,-0.045236096,B
-0.076854819,-0.077813241,B
0.05956985,0.058592712,B
0.033995476,0.033001998,B
-0.056451016,-0.057460736,B
0.072644589,0.071625399,B
0.038984324,0.037910289,B
-0.074432269,-0.07552234,B
-0.058451539,-0.059549689,B
-0.059604315,-0.060708031,B
-0.049375441,-0.050483145,B
0.086247466,0.085133961,B
0.06489717,0.063765715,B
0.051245432,0.05007422,B
0.075693598,0.074500951,B
0.072057488,0.070857394,B
-0.061371251,-0.06258376,B
0.0494043,0.04818318,B
0.032443916,0.031181199,B
0.077466163,0.076170046,B
0.087818953,0.086516801,B
0.119759693,0.118447867,B
0.05251826,0.051160632,B
-0.100939697,-0.102299301,B
-0.010018112,-0.011420001,B
-0.050435353,-0.051866427,B
0.061288646,0.05985497,B
-0.048773866,-0.050244794,B
-0.064725416,-0.066210315,B
-0.079442808,-0.080934575,B
-0.052786847,-0.054279549,B
-0.007697548,-0.009196575,B
0.016404358,0.014884582,B
-0.058342636,-0.059864569,B
-0.013454422,-0.014976774,B
-0.070917592,-0.072441585,B
-0.055386127,-0.056924345,B
-0.043935751,-0.045479482,B
0.068065949,0.066515984,B
-0.054421998,-0.056002333,B
-0.062906788,-0.064505027,B
0.078639444,0.077024792,B
-0.048662755,-0.050290349,B
-0.051488103,-0.053116911,B
-0.097093383,-0.098748036,B
0.007211751,0.0055264,B
0.092012306,0.09032475,B
0.077461267,0.075766334,B
-0.074828188,-0.076525974,B
-0.052938209,-0.05464718,B
-0.117755968,-0.119494577,B
-0.076111428,-0.077868857,B
-0.074969784,-0.07673257,B
-0.039574219,-0.041377175,B
-0.04844709,-0.05026315,B
0.069810922,0.067994133,B
-0.050511745,-0.052336125,B
0.080892361,0.079067828,B
-0.063670662,-0.065506154,B
-0.098910719,-0.100762503,B
-0.098720382,-0.10058268,B
0.06382616,0.061945775,B
0.109836203,0.1079499,B
0.060627791,0.058737244,B
0.104180638,0.102276067,B
0.058232609,0.056315937,B
-0.051885161,-0.053813288,B
-0.00899097,-0.010924191,B
0.084394583,0.082460371,B
-0.079610064,-0.081550924,B
0.043905397,0.041950115,B
-0.035482988,-0.037451453,B
-0.043996513,-0.045965289,B
0.013962311,0.011969287,B
0.008807469,0.006809131,B
-0.068404805,-0.070429963,B
0.037976381,0.035944304,B
-0.000813585,-0.002849469,B
0.044728661,0.042687254,B
0.021570231,0.019518006,B
0.032905993,0.030842479,B
-0.042973828,-0.045046906,B
-0.06850121,-0.070579973,B
-0.111284288,-0.113392055,B
0.142278623,0.140153466,B
0.081619292,0.079492225,B
-0.047630868,-0.049791414,B
-0.0732035,-0.075365012,B
0.036047996,0.033877243,B
0.07929962,0.077127459,B
-0.024669355,-0.026859108,B
-0.016022209,-0.018225779,B
0.131524757,0.129313541,B
-0.045627916,-0.047862109,B
-0.093025226,-0.095262603,B
-0.045154553,-0.047392954,B
0.01259447,0.010332244,B
0.005602575,0.003331914,B
0.120416777,0.118089703,B
0.044708249,0.042373499,B
-0.094361947,-0.096751112,B
-0.060877509,-0.063311725,B
-0.046614942,-0.049066367,B
0.078632632,0.076170547,B
0.074040033,0.071566656,B
-0.049407378,-0.051884931,B
-0.078132349,-0.080614682,B
-0.077867431,-0.08035052,B
-0.072282904,-0.074774376,B
-0.064142828,-0.06663678,B
0.100479294,0.097982862,B
0.034744755,0.032170931,B
0.060667922,0.058080755,B
0.169628853,0.16699267,B
-0.007001459,-0.009657974,B
0.068360352,0.065683853,B
-0.070773514,-0.073467521,B
-0.053150378,-0.055849855,B
-0.023285684,-0.026015632,B
0.023600641,0.020853738,B
-0.078402803,-0.081155781,B
0.120593109,0.11781988,B
0.089028798,0.086249904,B
0.121975189,0.119181227,B
-0.067599363,-0.07040217,B
-0.036503027,-0.039317783,B
-0.057076983,-0.059892194,B
-0.074540738,-0.07736107,B
-0.07797817,-0.080808038,B
0.118661141,0.11582813,B
-0.058372812,-0.061217378,B
0.043839699,0.040976795,B
-0.061849224,-0.064734525,B
0.061905141,0.058988474,B
0.064917041,0.06199799,B
0.077169034,0.074210497,B
-0.053927947,-0.056922096,B
0.064678245,0.061668057,B
0.047429037,0.044393347,B
-0.063417979,-0.066501768,B
-0.06599183,-0.069086418,B
0.034749852,0.031653648,B
0.052678863,0.049544999,B
-0.049057141,-0.052213714,B
0.124251703,0.121076034,B
-0.035513147,-0.038699911,B
-0.003310462,-0.006510125,B
-0.0546413,-0.057864123,B
-0.061061262,-0.064288331,B
-0.067426927,-0.070654572,B
0.0713605,0.068126955,B
-0.024402078,-0.02765114,B
-0.003768596,-0.007031991,B
-0.067548494,-0.070837826,B
-0.05423501,-0.05755594,B
0.051449279,0.048117046,B
-0.075007641,-0.078343768,B
-0.057255878,-0.06059294,B
-0.053074386,-0.05641308,B
-0.077970621,-0.081324001,B
-0.057837945,-0.061195384,B
0.065111475,0.061753269,B
-0.060864731,-0.064269059,B
0.063084882,0.059670594,B
0.032042954,0.028614101,B
0.076499218,0.073058555,B
0.061475345,0.058015311,B
-0.028785516,-0.032264944,B
0.053133439,0.049627305,B
0.118183809,0.114671067,B
0.036919785,0.033404637,B
0.068252573,0.064718337,B
0.007327271,0.003778343,B
0.083595426,0.08001907,B
-0.048655212,-0.052290647,B
-0.06081485,-0.064490165,B
0.070807165,0.067124034,B
-0.102546243,-0.106231879,B
0.119137668,0.11544733,B
-0.099389064,-0.103084274,B
-0.080875677,-0.084599158,B
-0.075237618,-0.078973112,B
-0.045813087,-0.049555081,B
-0.022926548,-0.02668392,B
0.103505904,0.099748089,B
0.062318049,0.058547501,B
0.075879134,0.072107104,B
0.062663813,0.058889245,B
-0.050388613,-0.054189571,B
-0.040534035,-0.044343719,B
0.061769148,0.057936987,B
-0.008232414,-0.012066942,B
-0.035702342,-0.039543194,B
0.072703579,0.068849354,B
-0.059535197,-0.063394483,B
-0.073662204,-0.077525764,B
0.045053294,0.041164442,B
-0.063567919,-0.067467842,B
-0.049175378,-0.053106613,B
0.12650158,0.122566479,B
0.073127929,0.069177834,B
-0.096788669,-0.100746925,B
-0.060245216,-0.064212365,B
-0.061560869,-0.065536008,B
0.068903995,0.064928132,B
0.036663577,0.032661395,B
-0.072252627,-0.076281674,B
0.050006621,0.045973765,B
0.044797809,0.040752223,B
-0.090429764,-0.094477522,B
0.090124958,0.086075476,B
0.076351602,0.072273096,B
0.058707881,0.054605409,B
-0.077135453,-0.081240632,B
-0.082839987,-0.086948752,B
-0.076987418,-0.081114496,B
-0.051377232,-0.055507067,B
-0.087422163,-0.091558394,B
0.058773651,0.054607116,B
-0.083222865,-0.087394557,B
0.060122012,0.055943138,B
-0.058772218,-0.062963824,B
-0.034332654,-0.038541144,B
0.103184393,0.098961034,B
-0.066080788,-0.070306372,B
-0.069526365,-0.073763974,B
-0.001832539,-0.006072075,B
-0.064280468,-0.068538371,B
0.071990402,0.067704205,B
-0.065330295,-0.069624126,B
-0.003192975,-0.007494091,B
-0.078014152,-0.082346141,B
0.062013652,0.057680029,B
-0.071748794,-0.076108082,B
0.057489317,0.053123187,B
0.056764061,0.052391086,B
-0.050310299,-0.054687131,B
-0.062316495,-0.066694961,B
-0.065747424,-0.070156619,B
-0.066180699,-0.070638274,B
0.125379953,0.120891632,B
-0.098302486,-0.102822615,B
-0.049278652,-0.05381524,B
0.083565694,0.079008016,B
-0.091549279,-0.096118893,B
-0.09894204,-0.103521623,B
-0.03195865,-0.036543718,B
0.006352893,0.001748732,B
0.122564501,0.117945068,B
0.082239522,0.077612176,B
-0.102133571,-0.106761018,B
-0.083521704,-0.088161776,B
-0.077586376,-0.082230263,B
-0.092013589,-0.096693475,B
0.053005307,0.048277486,B
0.066518074,0.061753464,B
0.123266177,0.118484247,B
-0.070982122,-0.075788021,B
0.052887002,0.048066319,B
-0.003987311,-0.00882363,B
0.127010031,0.122166662,B
0.007722909,0.002878666,B
-0.038149411,-0.042998578,B
0.061815712,0.056946581,B
0.094141944,0.089272612,B
-0.038713903,-0.043598392,B
0.079769168,0.074835852,B
0.008382268,0.00343326,B
0.15248474,0.147517752,B
-0.050350014,-0.055324455,B
-0.064229658,-0.069208098,B
0.117344834,0.112346822,B
0.059390957,0.054378603,B
-0.026662017,-0.031694913,B
-0.006078024,-0.011112624,B
-0.070247751,-0.075289725,B
0.056667753,0.051587347,B
-0.058461083,-0.063593821,B
-0.058367932,-0.063515546,B
-0.097590896,-0.102751069,B
-0.036481945,-0.041661737,B
-0.054604762,-0.059785598,B
-0.056494724,-0.061676887,B
-0.050827607,-0.056013359,B
0.10686231,0.101648417,B
0.06221743,0.056994894,B
0.046509847,0.041263578,B
0.10683404,0.101581693,B
0.065295711,0.060036716,B
-0.047697895,-0.052979815,B
-0.047235392,-0.052533015,B
-0.05572742,-0.061030042,B
0.063105383,0.057791817,B
0.051061316,0.045712907,B
0.086881425,0.081528441,B
-0.017028915,-0.022385798,B
-0.002786358,-0.008148049,B
0.092663044,0.087281974,B
-0.056242689,-0.061626411,B
-0.112232076,-0.11763615,B
-0.015648895,-0.021053826,B
-0.058022952,-0.0634374,B
0.055900937,0.050484854,B
-0.01232679,-0.017750271,B
0.039980845,0.034549263,B
-0.060926933,-0.066382512,B
-0.002201461,-0.007673097,B
0.05648517,0.051007112,B
-0.059165354,-0.064653548,B
0.062093825,0.056604354,B
0.039620543,0.034122044,B
0.062753145,0.057237721,B
-0.073975867,-0.07952646,B
0.048498265,0.042931007,B
0.077360565,0.071760628,B
0.060772698,0.055123365,B
0.057418896,0.05176272,B
-0.069243915,-0.074912838,B
0.067567767,0.061898392,B
-0.079403797,-0.085073933,B
0.120017192,0.114326454,B
0.081440091,0.075728066,B
-0.036790243,-0.042508848,B
-0.004791107,-0.010531526,B
-0.02300671,-0.028783042,B
-0.044861038,-0.050658428,B
-0.060373934,-0.066176731,B
0.094828939,0.0890179,B
0.109807841,0.103995548,B
0.061030975,0.055217537,B
0.054003478,0.048170952,B
-0.052750861,-0.058619195,B
0.126425374,0.120535094,B
-0.077739283,-0.083630561,B
-0.074999595,-0.080902843,B
-0.033245085,-0.03915633,B
-0.069942428,-0.07585427,B
-0.057599403,-0.063518371,B
0.066828971,0.060886775,B
-0.061390939,-0.067334706,B
-0.058651058,-0.064595947,B
-0.092457519,-0.098415681,B
-0.09472935,-0.100697055,B
0.045052467,0.039073212,B
-0.110484503,-0.116468965,B
-0.041930592,-0.047915933,B
0.017001881,0.010976409,B
-0.037645575,-0.043699237,B
-0.089394425,-0.095459096,B
-0.105172921,-0.111275623,B
-0.07802402,-0.084154133,B
0.106725451,0.100591,B
-0.054972808,-0.061125018,B
-0.057873166,-0.064026865,B
-0.001363576,-0.007523706,B
-0.050483271,-0.056651848,B
0.058459128,0.052282597,B
-0.029050655,-0.035294268,B
0.094692096,0.088407886,B
0.062001,0.05570535,B
-0.055321425,-0.061618445,B
-0.053576966,-0.059930035,B
-0.050429966,-0.056784396,B
0.060386177,0.054026689,B
0.059921542,0.053561022,B
0.130434166,0.12407286,B
0.003208201,-0.003156494,B
0.018467583,0.01208666,B
0.083349461,0.076965842,B
0.072005352,0.065608864,B
0.061316729,0.054909806,B
-0.053896474,-0.060303498,B
-0.039971232,-0.046384316,B
0.061595793,0.055135606,B
-0.065031486,-0.071496029,B
0.147411155,0.14094611,B
0.080396433,0.073930001,B
-0.055518022,-0.062004735,B
-0.065992172,-0.072491174,B
0.082014353,0.07547287,B
0.083610676,0.07701171,B
-0.001020926,-0.007624341,B
-0.04527716,-0.051896646,B
0.126512317,0.119846738,B
-0.060558648,-0.067235917,B
0.108445995,0.101702129,B
0.063567642,0.056810212,B
0.105079422,0.098313364,B
-0.072490109,-0.079273021,B
0.06347162,0.056664727,B
0.069887047,0.063078634,B
0.043633217,0.036800722,B
-0.047691116,-0.054582961,B
0.081958092,0.075039797,B
-0.099772788,-0.106708352,B
0.114065658,0.107118627,B
0.10980394,0.102823518,B
-0.031839477,-0.038823069,B
0.060796966,0.053798055,B
0.066066433,0.059019504,B
-0.077790206,-0.084837671,B
0.062264546,0.055179573,B
0.051604723,0.044493405,B
0.084783915,0.077663137,B
0.070976639,0.063852106,B
0.030372234,0.023244218,B
-0.029696213,-0.036873524,B
-0.030989338,-0.038168389,B
-0.045428024,-0.052629523,B
-0.069431117,-0.07663665,B
-0.01228356,-0.019491022,B
0.042300861,0.035089081,B
-0.07321143,-0.080441375,B
-0.097914585,-0.105147483,B
-0.086635063,-0.093891409,B
0.062750457,0.055493691,B
0.121525207,0.114256846,B
-0.025811496,-0.033105159,B
0.087710737,0.080341106,B
0.060110468,0.052738179,B
-0.022057465,-0.029430661,B
0.13088483,0.123505754,B
-0.095674836,-0.103067659,B
0.028215929,0.0208227,B
0.012400346,0.005003293,B
-0.007152613,-0.014559965,B
0.10931327,0.10188296,B
0.079483258,0.072014022,B
0.015081604,0.007603204,B
0.08330338,0.07582137,B
0.055031246,0.047544547,B
-0.097983524,-0.10547549,B
0.125202638,0.117702637,B
-0.075225062,-0.08273395,B
0.044143286,0.0366292,B
-0.027454151,-0.034983792,B
-0.07786556,-0.085398461,B
-0.074380515,-0.081927406,B
-0.056194224,-0.063757465,B
-0.071178708,-0.078775208,B
-0.014947686,-0.022566061,B
-0.005738926,-0.013363211,B
-0.064904166,-0.072530343,B
-0.015912676,-0.023568963,B
0.098459796,0.090796411,B
0.083510265,0.075845716,B
-0.045521794,-0.053191522,B
-0.070064483,-0.077745885,B
-0.01385209,-0.021555752,B
0.082858815,0.075139545,B
0.066174085,0.058449721,B
-0.019794123,-0.027538478,B
0.030089238,0.022342576,B
0.057357074,0.049596041,B
0.103680164,0.095903357,B
0.148170152,0.140353799,B
-0.055439786,-0.063275388,B
-0.061739966,-0.06957955,B
-0.066718656,-0.074563754,B
0.116458193,0.108587759,B
0.127885341,0.120012618,B
0.058158062,0.05027516,B
-0.074700797,-0.082619644,B
0.084446356,0.076512132,B
0.107729966,0.099771537,B
-0.035590695,-0.043562135,B
0.008121681,0.000132274,B
-0.098544403,-0.10654486,B
0.034829443,0.026827033,B
-0.118038512,-0.126041665,B
0.072569,0.064519141,B
-0.070782812,-0.07884989,B
0.080837185,0.07276669,B
-0.064656472,-0.072728554,B
0.077402129,0.069326934,B
0.101623479,0.093524934,B
0.136518398,0.128408197,B
-0.05738173,-0.065496947,B
-0.075019536,-0.083141785,B
0.025110214,0.016963805,B
-0.073990116,-0.082160996,B
0.048724149,0.040550744,B
-0.074880278,-0.083133805,B
0.12375186,0.115497476,B
-0.012144513,-0.020409319,B
0.062119484,0.053843522,B
-0.078482143,-0.086767625,B
0.121608986,0.113309722,B
0.002470876,-0.00583034,B
-0.070995148,-0.079299819,B
-0.061171443,-0.069494884,B
0.06287512,0.054525024,B
0.073093545,0.064737954,B
0.05935403,0.050996337,B
-0.089646338,-0.098010539,B
0.052161589,0.043785516,B
-0.020911315,-0.02930009,B
0.078989598,0.070573854,B
0.040766255,0.032311958,B
0.056088388,0.047598214,B
-0.044099825,-0.052595618,B
-0.004368279,-0.012886379,B
0.103682248,0.095163578,B
-0.095782563,-0.104333959,B
0.057024378,0.048457879,B
-0.027840629,-0.03641357,B
0.065722484,0.057139301,B
0.084594026,0.07601022,B
-0.021427131,-0.030063324,B
0.114936142,0.106248416,B
0.071470043,0.062781745,B
-0.058345594,-0.067049231,B
-0.05287943,-0.061626613,B
-0.06125821,-0.070021183,B
-0.048653469,-0.057435731,B
0.08749577,0.078698136,B
0.132613168,0.123809914,B
-0.059794417,-0.068606088,B
-0.102490252,-0.111316704,B
-0.061531767,-0.070361552,B
0.107554195,0.09870933,B
-0.071765782,-0.080636392,B
0.011100123,0.00221406,B
-0.095301052,-0.104192842,B
-0.073074467,-0.081971307,B
-0.10064816,-0.109546731,B
0.09413669,0.085230156,B
-0.014365682,-0.023296558,B
0.08002386,0.071071323,B
-0.072227086,-0.081187404,B
0.005625819,-0.003341262,B
0.077565358,0.068597828,B
-0.069092776,-0.078088191,B
